kernel_name,size_hints,fastest_us,config
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 65536},11.16,XBLOCK=128 num_warps=2
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 1048576},10.201,XBLOCK=512 num_warps=8
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 262144},9.801,XBLOCK=1024 num_warps=4
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 32768},6.52,XBLOCK=512 num_warps=2
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 4194304},14.001,XBLOCK=2048 num_warps=2
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 1048576},7.72,XBLOCK=256 num_warps=4
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 262144},6.84,XBLOCK=1024 num_warps=4
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 32768},6.68,XBLOCK=128 num_warps=2
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 4194304},20.001,XBLOCK=128 num_warps=1
triton_poi_fused_add_0,{'x': 1048576},6.68,XBLOCK=512 num_warps=8
triton_poi_fused_add_0,{'x': 131072},6.72,XBLOCK=512 num_warps=8
triton_poi_fused_add_0,{'x': 16384},6.72,XBLOCK=1024 num_warps=8
triton_poi_fused_add_0,{'x': 16777216},29.72,XBLOCK=1024 num_warps=4
triton_poi_fused_add_0,{'x': 2097152},7.2,XBLOCK=128 num_warps=2
triton_poi_fused_add_0,{'x': 262144},6.68,XBLOCK=4096 num_warps=8
triton_poi_fused_add_0,{'x': 32768},6.56,XBLOCK=512 num_warps=4
triton_poi_fused_add_0,{'x': 4096},6.16,XBLOCK=512 num_warps=8
triton_poi_fused_add_0,{'x': 4194304},9.761,XBLOCK=2048 num_warps=1
triton_poi_fused_add_0,{'x': 512},6.6,XBLOCK=64 num_warps=1
triton_poi_fused_add_0,{'x': 65536},6.36,XBLOCK=256 num_warps=4
triton_poi_fused_add_0,{'x': 67108864},132.004,XBLOCK=128 num_warps=1
triton_poi_fused_add_0,{'x': 8388608},14.521,XBLOCK=512 num_warps=1
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 1048576},11.52,XBLOCK=1024 num_warps=4
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 262144},9.84,XBLOCK=4096 num_warps=4
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 32768},9.48,XBLOCK=2048 num_warps=1
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 4194304},13.881,XBLOCK=2048 num_warps=2
triton_poi_fused_add_div_mean_mul_sqrt_sub_var_6,{'x': 1048576},11.36,XBLOCK=2048 num_warps=1
triton_poi_fused_add_div_mean_mul_sqrt_sub_var_6,{'x': 65536},9.32,XBLOCK=256 num_warps=2
triton_poi_fused_add_div_mean_std_sub_3,{'x': 1048576},10.041,XBLOCK=2048 num_warps=8
triton_poi_fused_add_div_mean_std_sub_3,{'x': 16777216},41.801,XBLOCK=2048 num_warps=4
triton_poi_fused_add_div_mean_std_sub_3,{'x': 262144},10.04,XBLOCK=1024 num_warps=1
triton_poi_fused_add_div_mean_std_sub_4,{'x': 16777216},41.681,XBLOCK=2048 num_warps=8
triton_poi_fused_add_div_mean_std_sub_4,{'x': 4194304},14.04,XBLOCK=2048 num_warps=2
triton_poi_fused_add_div_mean_std_sub_4,{'x': 8388608},12.12,XBLOCK=1024 num_warps=4
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 1048576},11.4,XBLOCK=1024 num_warps=8
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 2097152},7.32,XBLOCK=128 num_warps=2
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 4194304},22.801,XBLOCK=128 num_warps=2
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 65536},13.44,XBLOCK=4096 num_warps=2
triton_poi_fused_add_gelu_mul_0,{'x': 1048576},6.801,XBLOCK=256 num_warps=4
triton_poi_fused_add_gelu_mul_0,{'x': 131072},6.6,XBLOCK=512 num_warps=2
triton_poi_fused_add_gelu_mul_0,{'x': 16384},6.36,XBLOCK=2048 num_warps=8
triton_poi_fused_add_gelu_mul_0,{'x': 16777216},55.322,XBLOCK=256 num_warps=2
triton_poi_fused_add_gelu_mul_0,{'x': 2097152},6.96,XBLOCK=512 num_warps=8
triton_poi_fused_add_gelu_mul_0,{'x': 262144},6.48,XBLOCK=512 num_warps=1
triton_poi_fused_add_gelu_mul_0,{'x': 32768},6.44,XBLOCK=1024 num_warps=1
triton_poi_fused_add_gelu_mul_0,{'x': 4096},6.32,XBLOCK=1024 num_warps=8
triton_poi_fused_add_gelu_mul_0,{'x': 4194304},14.521,XBLOCK=256 num_warps=2
triton_poi_fused_add_gelu_mul_0,{'x': 512},6.56,XBLOCK=256 num_warps=4
triton_poi_fused_add_gelu_mul_0,{'x': 65536},6.601,XBLOCK=64 num_warps=1
triton_poi_fused_add_gelu_mul_0,{'x': 67108864},220.205,XBLOCK=1024 num_warps=8
triton_poi_fused_add_gelu_mul_0,{'x': 8388608},21.96,XBLOCK=128 num_warps=1
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 1024}",7.321,XBLOCK=1 YBLOCK=64 num_warps=1
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 16384}",7.281,XBLOCK=32 YBLOCK=32 num_warps=4
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 4096}",7.16,XBLOCK=64 YBLOCK=16 num_warps=1
triton_poi_fused_add_mul_permute_0,"{'y': 16, 'x': 256}",7.32,XBLOCK=128 YBLOCK=4 num_warps=2
triton_poi_fused_add_mul_permute_0,"{'y': 256, 'x': 4096}",7.16,XBLOCK=32 YBLOCK=128 num_warps=4
triton_poi_fused_add_mul_permute_0,"{'y': 256, 'x': 65536}",41.121,XBLOCK=64 YBLOCK=32 num_warps=8
triton_poi_fused_add_mul_permute_0,"{'y': 32, 'x': 1024}",6.6,XBLOCK=8 YBLOCK=32 num_warps=2
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 16384}",21.8,XBLOCK=128 YBLOCK=16 num_warps=8
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 2048}",7.161,XBLOCK=64 YBLOCK=32 num_warps=8
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 4096}",7.28,XBLOCK=32 YBLOCK=64 num_warps=4
triton_poi_fused_add_mul_permute_0,"{'y': 64, 'x': 1024}",6.68,XBLOCK=32 YBLOCK=16 num_warps=1
triton_poi_fused_add_mul_permute_0,"{'y': 64, 'x': 4096}",6.68,XBLOCK=32 YBLOCK=64 num_warps=4
triton_poi_fused_add_mul_transpose_0,"{'y': 1024, 'x': 1024}",7.24,XBLOCK=16 YBLOCK=64 num_warps=1
triton_poi_fused_add_mul_transpose_0,"{'y': 128, 'x': 128}",6.64,XBLOCK=64 YBLOCK=8 num_warps=8
triton_poi_fused_add_mul_transpose_0,"{'y': 2048, 'x': 2048}",13.041,XBLOCK=64 YBLOCK=16 num_warps=4
triton_poi_fused_add_mul_transpose_0,"{'y': 4096, 'x': 4096}",41.682,XBLOCK=256 YBLOCK=32 num_warps=8
triton_poi_fused_add_mul_transpose_0,"{'y': 512, 'x': 512}",6.72,XBLOCK=8 YBLOCK=256 num_warps=1
triton_poi_fused_add_mul_transpose_0,"{'y': 8192, 'x': 2048}",25.36,XBLOCK=64 YBLOCK=128 num_warps=8
triton_poi_fused_add_mul_transpose_0,"{'y': 8192, 'x': 8192}",201.606,XBLOCK=128 YBLOCK=128 num_warps=8
triton_poi_fused_add_relu_0,{'x': 1048576},6.72,XBLOCK=4096 num_warps=8
triton_poi_fused_add_relu_0,{'x': 131072},6.56,XBLOCK=1024 num_warps=8
triton_poi_fused_add_relu_0,{'x': 16384},6.48,XBLOCK=2048 num_warps=4
triton_poi_fused_add_relu_0,{'x': 16777216},30.04,XBLOCK=256 num_warps=2
triton_poi_fused_add_relu_0,{'x': 2097152},7.04,XBLOCK=512 num_warps=4
triton_poi_fused_add_relu_0,{'x': 262144},6.6,XBLOCK=2048 num_warps=4
triton_poi_fused_add_relu_0,{'x': 32768},6.52,XBLOCK=512 num_warps=8
triton_poi_fused_add_relu_0,{'x': 4096},6.4,XBLOCK=128 num_warps=2
triton_poi_fused_add_relu_0,{'x': 4194304},9.48,XBLOCK=4096 num_warps=4
triton_poi_fused_add_relu_0,{'x': 512},6.36,XBLOCK=256 num_warps=4
triton_poi_fused_add_relu_0,{'x': 65536},6.36,XBLOCK=256 num_warps=2
triton_poi_fused_add_relu_0,{'x': 67108864},132.283,XBLOCK=128 num_warps=1
triton_poi_fused_add_relu_0,{'x': 8388608},14.721,XBLOCK=2048 num_warps=4
triton_poi_fused_gelu_0,{'x': 1048576},6.8,XBLOCK=512 num_warps=4
triton_poi_fused_gelu_0,{'x': 131072},6.64,XBLOCK=2048 num_warps=2
triton_poi_fused_gelu_0,{'x': 16384},6.6,XBLOCK=512 num_warps=4
triton_poi_fused_gelu_0,{'x': 16777216},22.241,XBLOCK=2048 num_warps=4
triton_poi_fused_gelu_0,{'x': 2097152},6.881,XBLOCK=512 num_warps=8
triton_poi_fused_gelu_0,{'x': 262144},6.52,XBLOCK=512 num_warps=8
triton_poi_fused_gelu_0,{'x': 32768},6.44,XBLOCK=1024 num_warps=1
triton_poi_fused_gelu_0,{'x': 4096},6.401,XBLOCK=2048 num_warps=4
triton_poi_fused_gelu_0,{'x': 4194304},9.44,XBLOCK=512 num_warps=4
triton_poi_fused_gelu_0,{'x': 512},6.2,XBLOCK=512 num_warps=1
triton_poi_fused_gelu_0,{'x': 65536},6.32,XBLOCK=1024 num_warps=4
triton_poi_fused_gelu_0,{'x': 67108864},89.242,XBLOCK=512 num_warps=2
triton_poi_fused_gelu_0,{'x': 8388608},12.4,XBLOCK=4096 num_warps=8
triton_poi_fused_leaky_relu_0,{'x': 1048576},6.72,XBLOCK=1024 num_warps=8
triton_poi_fused_leaky_relu_0,{'x': 131072},6.48,XBLOCK=512 num_warps=8
triton_poi_fused_leaky_relu_0,{'x': 16384},6.64,XBLOCK=2048 num_warps=4
triton_poi_fused_leaky_relu_0,{'x': 16777216},21.481,XBLOCK=1024 num_warps=4
triton_poi_fused_leaky_relu_0,{'x': 2097152},6.8,XBLOCK=512 num_warps=2
triton_poi_fused_leaky_relu_0,{'x': 262144},6.68,XBLOCK=2048 num_warps=4
triton_poi_fused_leaky_relu_0,{'x': 32768},6.36,XBLOCK=2048 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 4096},6.48,XBLOCK=1024 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 4194304},7.56,XBLOCK=2048 num_warps=2
triton_poi_fused_leaky_relu_0,{'x': 512},6.561,XBLOCK=128 num_warps=2
triton_poi_fused_leaky_relu_0,{'x': 65536},6.48,XBLOCK=64 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 67108864},89.962,XBLOCK=256 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 8388608},11.001,XBLOCK=4096 num_warps=4
triton_poi_fused_mul_0,{'x': 1048576},6.64,XBLOCK=4096 num_warps=2
triton_poi_fused_mul_0,{'x': 131072},6.24,XBLOCK=2048 num_warps=8
triton_poi_fused_mul_0,{'x': 16384},6.48,XBLOCK=512 num_warps=2
triton_poi_fused_mul_0,{'x': 16777216},30.001,XBLOCK=256 num_warps=2
triton_poi_fused_mul_0,{'x': 2097152},6.8,XBLOCK=128 num_warps=1
triton_poi_fused_mul_0,{'x': 262144},6.161,XBLOCK=2048 num_warps=2
triton_poi_fused_mul_0,{'x': 32768},6.36,XBLOCK=2048 num_warps=4
triton_poi_fused_mul_0,{'x': 4096},6.24,XBLOCK=512 num_warps=4
triton_poi_fused_mul_0,{'x': 4194304},9.56,XBLOCK=4096 num_warps=2
triton_poi_fused_mul_0,{'x': 512},6.52,XBLOCK=512 num_warps=2
triton_poi_fused_mul_0,{'x': 65536},6.32,XBLOCK=512 num_warps=1
triton_poi_fused_mul_0,{'x': 67108864},132.484,XBLOCK=128 num_warps=1
triton_poi_fused_mul_0,{'x': 8388608},14.601,XBLOCK=4096 num_warps=8
triton_poi_fused_mul_relu_0,{'x': 1048576},6.601,XBLOCK=512 num_warps=4
triton_poi_fused_mul_relu_0,{'x': 131072},6.64,XBLOCK=512 num_warps=8
triton_poi_fused_mul_relu_0,{'x': 16384},6.6,XBLOCK=1024 num_warps=1
triton_poi_fused_mul_relu_0,{'x': 16777216},21.36,XBLOCK=2048 num_warps=8
triton_poi_fused_mul_relu_0,{'x': 2097152},6.84,XBLOCK=512 num_warps=1
triton_poi_fused_mul_relu_0,{'x': 262144},6.64,XBLOCK=512 num_warps=8
triton_poi_fused_mul_relu_0,{'x': 32768},6.44,XBLOCK=2048 num_warps=8
triton_poi_fused_mul_relu_0,{'x': 4096},6.16,XBLOCK=512 num_warps=8
triton_poi_fused_mul_relu_0,{'x': 4194304},7.601,XBLOCK=1024 num_warps=2
triton_poi_fused_mul_relu_0,{'x': 512},6.48,XBLOCK=128 num_warps=2
triton_poi_fused_mul_relu_0,{'x': 65536},6.521,XBLOCK=512 num_warps=8
triton_poi_fused_mul_relu_0,{'x': 67108864},89.722,XBLOCK=256 num_warps=1
triton_poi_fused_mul_relu_0,{'x': 8388608},10.8,XBLOCK=2048 num_warps=2
triton_poi_fused_relu_sigmoid_0,{'x': 1048576},6.64,XBLOCK=128 num_warps=1
triton_poi_fused_relu_sigmoid_0,{'x': 131072},6.68,XBLOCK=256 num_warps=2
triton_poi_fused_relu_sigmoid_0,{'x': 16384},6.32,XBLOCK=512 num_warps=4
triton_poi_fused_relu_sigmoid_0,{'x': 16777216},21.921,XBLOCK=1024 num_warps=4
triton_poi_fused_relu_sigmoid_0,{'x': 2097152},6.96,XBLOCK=256 num_warps=2
triton_poi_fused_relu_sigmoid_0,{'x': 262144},6.56,XBLOCK=1024 num_warps=4
triton_poi_fused_relu_sigmoid_0,{'x': 32768},6.32,XBLOCK=2048 num_warps=4
triton_poi_fused_relu_sigmoid_0,{'x': 4096},6.32,XBLOCK=1024 num_warps=1
triton_poi_fused_relu_sigmoid_0,{'x': 4194304},8.0,XBLOCK=512 num_warps=4
triton_poi_fused_relu_sigmoid_0,{'x': 512},6.44,XBLOCK=512 num_warps=8
triton_poi_fused_relu_sigmoid_0,{'x': 65536},6.601,XBLOCK=1024 num_warps=2
triton_poi_fused_relu_sigmoid_0,{'x': 67108864},89.282,XBLOCK=256 num_warps=1
triton_poi_fused_relu_sigmoid_0,{'x': 8388608},11.44,XBLOCK=2048 num_warps=8
triton_poi_fused_silu_0,{'x': 1048576},6.44,XBLOCK=2048 num_warps=8
triton_poi_fused_silu_0,{'x': 131072},6.52,XBLOCK=1024 num_warps=8
triton_poi_fused_silu_0,{'x': 16384},6.44,XBLOCK=1024 num_warps=2
triton_poi_fused_silu_0,{'x': 16777216},21.841,XBLOCK=1024 num_warps=4
triton_poi_fused_silu_0,{'x': 2097152},7.04,XBLOCK=256 num_warps=2
triton_poi_fused_silu_0,{'x': 262144},6.44,XBLOCK=512 num_warps=8
triton_poi_fused_silu_0,{'x': 32768},6.281,XBLOCK=1024 num_warps=2
triton_poi_fused_silu_0,{'x': 4096},6.48,XBLOCK=256 num_warps=2
triton_poi_fused_silu_0,{'x': 4194304},8.04,XBLOCK=2048 num_warps=8
triton_poi_fused_silu_0,{'x': 512},6.4,XBLOCK=256 num_warps=2
triton_poi_fused_silu_0,{'x': 65536},6.52,XBLOCK=256 num_warps=2
triton_poi_fused_silu_0,{'x': 67108864},89.522,XBLOCK=2048 num_warps=8
triton_poi_fused_silu_0,{'x': 8388608},11.96,XBLOCK=2048 num_warps=8
triton_poi_fused_tanh_0,{'x': 1048576},6.76,XBLOCK=1024 num_warps=8
triton_poi_fused_tanh_0,{'x': 131072},6.4,XBLOCK=512 num_warps=1
triton_poi_fused_tanh_0,{'x': 16384},6.2,XBLOCK=512 num_warps=8
triton_poi_fused_tanh_0,{'x': 16777216},21.841,XBLOCK=1024 num_warps=2
triton_poi_fused_tanh_0,{'x': 2097152},7.0,XBLOCK=512 num_warps=8
triton_poi_fused_tanh_0,{'x': 262144},6.52,XBLOCK=512 num_warps=2
triton_poi_fused_tanh_0,{'x': 32768},6.4,XBLOCK=512 num_warps=1
triton_poi_fused_tanh_0,{'x': 4096},6.28,XBLOCK=1024 num_warps=1
triton_poi_fused_tanh_0,{'x': 4194304},8.88,XBLOCK=2048 num_warps=8
triton_poi_fused_tanh_0,{'x': 512},6.6,XBLOCK=64 num_warps=1
triton_poi_fused_tanh_0,{'x': 65536},6.36,XBLOCK=256 num_warps=4
triton_poi_fused_tanh_0,{'x': 67108864},88.722,XBLOCK=2048 num_warps=8
triton_poi_fused_tanh_0,{'x': 8388608},11.8,XBLOCK=2048 num_warps=4
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 128, 'r0_': 8192}",18.28,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 32, 'r0_': 8192}",17.24,XBLOCK=1 R0_BLOCK=2048 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 4, 'r0_': 8192}",17.12,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 8, 'r0_': 8192}",16.96,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 128, 'r0_': 8192}",16.281,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 32, 'r0_': 8192}",14.641,XBLOCK=1 R0_BLOCK=2048 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 4, 'r0_': 8192}",13.36,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 512, 'r0_': 8192}",25.24,XBLOCK=1 R0_BLOCK=1024 num_warps=8
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 128, 'r0_': 8192}",8.32,XBLOCK=1 R0_BLOCK=8192 num_warps=8
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 32, 'r0_': 8192}",7.161,XBLOCK=1 R0_BLOCK=8192 num_warps=8
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 4, 'r0_': 8192}",7.041,XBLOCK=1 R0_BLOCK=8192 num_warps=8
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 512, 'r0_': 8192}",10.0,XBLOCK=1 R0_BLOCK=8192 num_warps=8
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 128, 'r0_': 8192}",7.32,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=8
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 2048, 'r0_': 2048}",19.0,XBLOCK=1 R0_BLOCK=2048 num_warps=4
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 8, 'r0_': 8192}",6.88,XBLOCK=1 R0_BLOCK=4096 num_warps=8
triton_red_fused_add_div_max_mul_0,"{'x': 128, 'r0_': 8192}",6.2,XBLOCK=1 R0_BLOCK=2048 num_warps=8
triton_red_fused_add_div_max_mul_0,"{'x': 32, 'r0_': 8192}",6.52,XBLOCK=1 R0_BLOCK=8192 num_warps=4
triton_red_fused_add_div_max_mul_0,"{'x': 4, 'r0_': 8192}",6.48,XBLOCK=1 R0_BLOCK=2048 num_warps=8
triton_red_fused_add_div_max_mul_0,"{'x': 512, 'r0_': 8192}",10.921,XBLOCK=1 R0_BLOCK=2048 num_warps=8
triton_red_fused_add_div_max_mul_0,"{'x': 8, 'r0_': 8192}",6.12,XBLOCK=1 R0_BLOCK=1024 num_warps=4
triton_red_fused_add_div_mean_mul_var_4,"{'x': 128, 'r0_': 8192}",8.8,XBLOCK=1 R0_BLOCK=4096 waves_per_eu=2 num_warps=4
triton_red_fused_add_div_mean_mul_var_4,"{'x': 8, 'r0_': 8192}",8.08,XBLOCK=1 R0_BLOCK=2048 num_warps=8
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 128, 'r0_': 8192}",10.6,XBLOCK=1 R0_BLOCK=4096 num_warps=8
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 2048, 'r0_': 8192}",76.082,XBLOCK=2 R0_BLOCK=1024 waves_per_eu=2 num_warps=4
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 32, 'r0_': 8192}",10.441,XBLOCK=1 R0_BLOCK=2048 num_warps=8
triton_red_fused_mean_1,"{'x': 1, 'r0_': 2048}",6.4,XBLOCK=1 R0_BLOCK=1024 num_warps=4
triton_red_fused_mean_2,"{'x': 1, 'r0_': 2048}",6.64,XBLOCK=1 R0_BLOCK=1024 num_warps=2
triton_red_fused_mean_std_1,"{'x': 1024, 'r0_': 8192}",12.841,XBLOCK=1 R0_BLOCK=2048 num_warps=4
triton_red_fused_mean_std_1,"{'x': 2048, 'r0_': 8192}",19.001,XBLOCK=2 R0_BLOCK=4096 num_warps=4
triton_red_fused_mean_std_1,"{'x': 512, 'r0_': 8192}",8.68,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=4
triton_red_fused_std_2,"{'x': 1, 'r0_': 2048}",6.56,XBLOCK=1 R0_BLOCK=1024 num_warps=2
triton_red_fused_std_3,"{'x': 1, 'r0_': 2048}",6.16,XBLOCK=1 R0_BLOCK=2048 num_warps=8
triton_red_fused_std_3,"{'x': 128, 'r0_': 8192}",7.44,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=8
triton_red_fused_std_3,"{'x': 32, 'r0_': 8192}",6.8,XBLOCK=1 R0_BLOCK=4096 num_warps=4
triton_red_fused_std_3,"{'x': 4, 'r0_': 8192}",7.32,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_std_3,"{'x': 512, 'r0_': 8192}",8.16,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=4
triton_red_fused_var_5,"{'x': 128, 'r0_': 8192}",7.52,XBLOCK=1 R0_BLOCK=1024 num_warps=8
triton_red_fused_var_5,"{'x': 32, 'r0_': 8192}",6.641,XBLOCK=1 R0_BLOCK=4096 waves_per_eu=2 num_warps=8
triton_red_fused_var_5,"{'x': 4, 'r0_': 8192}",6.64,XBLOCK=1 R0_BLOCK=8192 num_warps=4
triton_red_fused_var_5,"{'x': 512, 'r0_': 8192}",8.081,XBLOCK=1 R0_BLOCK=8192 num_warps=4
